setname,name,region,version,alternative,parent_title,platform,series,homebrew,bootleg,year,manufacturer,category,linebreak1,resolution,rotation,flip,linebreak2,players,move_inputs,special_controls,num_buttons
sinistar2,Sinistar (Rev 2),World,Rev 2,yes,Sinistar,Williams 1st Generation,,no,no,1982,Williams,Shooter - Field,,15kHz,vertical (ccw),no,,1,8-way,,1
sinvasn,Space Invasion (EU),Europe,Set 1,yes,Commando,Capcom CPS-0,Commando,no,no,1985,Capcom,Shooter - Walking,,15kHz,vertical (cw),yes,,2 (alternating),8-way,,2
sinvasnb,Space Invasion [bl],Europe,Set 1,yes,Commando,Capcom CPS-0,Commando,no,yes,1985,Capcom,Shooter - Walking,,15kHz,vertical (cw),yes,,2 (alternating),8-way,,2
sjryuko,"Sukeban Jansi Ryuko (W, S16B, Set 2)",World,FD1089B 317-5021,no,Sukeban Jansi Ryuko,Sega System 16,,no,no,1988,White Board,Tabletop - Mahjong [Mature],,15kHz,horizontal,n-a,,1,,,
sjryuko1,"Sukeban Jansi Ryuko (W, S16A, Set 1)",World,FD1089B 317-5021,yes,Sukeban Jansi Ryuko,Sega System 16,,no,no,1988,White Board,Tabletop - Mahjong [Mature],,15kHz,horizontal,n-a,,1,,,
skyadvnt,Sky Adventure (W),World,,no,Sky Adventure,SNK - Alpha Denshi,Sky Adventure,no,no,1989,Alpha Denshi Co.,Shooter - Flying Vertical,,15kHz,vertical (cw),,,2 (simultaneous),8-way,,3
skyadvntb,Sky Adventure [bl],World,,yes,Sky Adventure,SNK - Alpha Denshi,Sky Adventure,no,yes,1989,Alpha Denshi Co.,Shooter - Flying Vertical,,15kHz,vertical (cw),,,2 (simultaneous),8-way,,3
skyadvntj,Sky Adventure (JP),Japan,,yes,Sky Adventure,SNK - Alpha Denshi,Sky Adventure,no,no,1989,Alpha Denshi Co.,Shooter - Flying Vertical,,15kHz,vertical (cw),,,2 (simultaneous),8-way,,3
skyadvntu,Sky Adventure (US),USA,,yes,Sky Adventure,SNK - Alpha Denshi,Sky Adventure,no,no,1989,Alpha Denshi Co.,Shooter - Flying Vertical,,15kHz,vertical (cw),,,2 (simultaneous),8-way,,3
skyraidr,Sky Raider (UniWar S) [bl],World,UniWar S,yes,UniWar S,Irem Unique,,no,yes,1980,,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
skyrobo,Sky Robo,World,,yes,Tatakae! Big Fighter,Nichibutsu M68000 (Armed F),,no,no,1989,Nichibutsu,Shooter - Walking,,15kHz,horizontal,,,2 (alternating),8-way,,2
skyskipr,Sky Skipper,World,,no,,Nintendo Arcade,,no,no,1981,Nintendo,Shooter - Flying,,15kHz,horizontal,,,2 (alternating),8-way,,2
skysoldr,Sky Soldiers (US),USA,,no,Sky Soldiers,SNK - Alpha Denshi,Sky Soldiers,no,no,1988,Alpha Denshi Co.,Shooter - Flying Vertical,,15kHz,vertical (cw),,,2 (simultaneous),8-way,,2
slammast,"Saturday Night Slam Masters (W, 930713)",World,930713,no,,Capcom CPS-1.5,Slam Masters,no,no,1993,Capcom,Sports - Wrestling,,15kHz,horizontal,n-a,,4 (simultaneous),8-way,,3
slammastu,"Saturday Night Slam Masters (US, 930713)",USA,930713,yes,Slam Masters,Capcom CPS-1.5,Slam Masters,no,no,1993,Capcom,Sports - Wrestling,,15kHz,horizontal,n-a,,4 (simultaneous),8-way,,3
slapfighb1,Slap Fight [bl],Japan,,no,Slap Fight,Toaplan Slap Fight hardware,Slap Fight,no,no,1986,Toaplan - Taito,Shooter - Flying Vertical,,15kHz,vertical (ccw),yes,,2 (alternating),8-way,,2
slapshtr,Slap Shooter,World,,no,,Sega System E,,no,no,1986,Sega,Sports - Hockey,,15kHz,horizontal,,,1,8-way,,2
slyspy,"Sly Spy (US, Rev 4)",USA,Rev. 4,yes,Secret Agent,Data East MEC-M1,,no,no,1989,Data East,Platform - Shooter Scrolling,,15kHz,horizontal,,,2 (alternating),8-way,,2
slyspy2,"Sly Spy (US, Rev 2)",USA,Rev. 2,yes,Secret Agent,Data East MEC-M1,,no,no,1989,Data East,Platform - Shooter Scrolling,,15kHz,horizontal,,,2 (alternating),8-way,,2
slyspy3,"Sly Spy (US, Rev 3)",USA,Rev. 3,yes,Secret Agent,Data East MEC-M1,,no,no,1989,Data East,Platform - Shooter Scrolling,,15kHz,horizontal,,,2 (alternating),8-way,,2
smbomb,"Super Muscle Bomber- The International Blowout (JP, 940831)",Japan,940831,no,,Capcom CPS-2,Muscle Bomber,no,no,1994,Capcom,Sports - Wrestling,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,6
smbombr1,"Super Muscle Bomber- The International Blowout (JP, 940808)",Japan,940808,yes,Super Muscle Bomber- The International Blowout,Capcom CPS-2,Muscle Bomber,no,no,1994,Capcom,Sports - Wrestling,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,6
snapjack,Snap Jack,World,,no,,Universal Lady Bug,,no,no,1982,Universal,"Platform - Run, Jump &amp; Scrolling",,15kHz,horizontal,,,2 (alternating),8-way,,0
snapper,Snapper (KR),Korea,,no,Snapper,Sega System 16,,no,no,1990,Philko,Maze - Collect,,15kHz,horizontal,n-a,,1,8-way,,3
snowbro2,Snow Bros. 2 - With New Elves - Otenki Paradise (Hanafram),World,,no,Snow Bros. 2,Toaplan 2,Snow Bros,no,no,1994,Hanafarm,Platform - Run Jump,,15kHz,horizontal,,,4 (simultaneous),8-way,,2
snowpac,Snowy Day Pac-Man [hb],World,,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,T-Bone,Maze - Collect,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
solarfox,Solar Fox,World,,no,,Midway MCR1,,no,no,1980,Bally - Midway,Maze - Shooter Small,,15kHz,vertical (cw),no,,2 (alternating),4-way,,2
solomon,Solomon's Key,World,,no,,Solomon's Key hardware,,no,no,1986,Tecmo,Puzzle - Maze,,15kHz,horizontal,,,2 (alternating),8-way,,2
solomonj,Solomon no Kagi (JP),Japan,,yes,Solomon's Key,Solomon's Key hardware,,no,no,1986,Tecmo,Puzzle - Maze,,15kHz,horizontal,,,2 (alternating),8-way,,2
solomonjs01,Solomon no Kagi (CN) [hb],China,Chinese,yes,Solomon's Key,Solomon's Key hardware,,yes,no,1986,Tecmo,Puzzle - Maze,,15kHz,horizontal,,,2 (alternating),8-way,,2
sonicbom,Sonic Boom (FD1094 317-0053),World,FD1094 317-0053,no,Sonic Boom,Sega System 16,,no,no,1987,Sega,Shooter - Flying Vertical,,15kHz,vertical (ccw),yes,,2 (alternating),8-way,,2
sonson,SonSon,World,,no,SonSon,Capcom CPS-0,SonSon,no,no,1984,Capcom,Platform - Shooter Scrolling,,15kHz,horizontal,,,2 (simultaneous),8-way,,1
sonsonj,SonSon (JP),Japan,,yes,SonSon,Capcom CPS-0,SonSon,no,no,1984,Capcom,Platform - Shooter Scrolling,,15kHz,horizontal,,,2 (simultaneous),8-way,,1
sosterm,S.O.S.,World,,no,,TIAMC1,,no,no,1988,Terminal,"Platform - Run, Jump &amp; Scrolling",,15kHz,horizontal,,,1,4-way,,1
spacbat2,Space Battle (Set 2) [bl],World,Set 2,yes,UniWar S,Irem Unique,,no,yes,1980,,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
spacbatt,Space Battle (Set 1) [bl],World,Set 1,yes,UniWar S,Irem Unique,,no,yes,1980,,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
spacempr,Space Empire [bl],World,,yes,UniWar S,Irem Unique,,no,yes,1980,,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
spaceplt,Space Pilot (Time Pilot bootleg) [bl],World,,yes,,Konami Z80,,no,yes,1982,,Shooter - Field,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
spacerace,Space Race,World,,no,,Atari Discrete hardware,,no,no,1973,Atari,Racing,,15kHz,horizontal,,,2 (simultaneous),2-way vertical,,0
spacezap,Space Zap,World,,no,,Midway Astrocade,,no,no,1980,Midway,Shooter - Gallery,,15kHz,horizontal,,,2 (alternating),4-way,,1
spang,"Super Pang (W, 900914)",World,,no,Super Pang,Capcom Mitchell,Pang!,no,no,1990,Mitchell,Shooter - 3rd Person,,15kHz,horizontal,,,2 (simultaneous),4-way,,2
spangj,"Super Pang (JP, 901023)",Japan,,yes,Super Pang,Capcom Mitchell,Pang!,no,no,1990,Mitchell,Shooter - 3rd Person,,15kHz,horizontal,,,2 (simultaneous),4-way,,2
spartanx,Spartan X (JP),Japan,,yes,Kung-Fu Master,Irem M62,,no,no,1984,Irem,Fighter - 2D,,15kHz,horizontal,,,2 (alternating),8-way,,2
spatrol,Sponge Patrol [hb],World,,yes,Moon Patrol,Irem M52,,yes,no,1982,Irem,Shooter - Driving Horizontal,,15kHz,horizontal,,,2 (alternating),2-way horizontal,,2
spatter,Spatter (US) (315-5xxx),USA,315-5xxx,yes,Spatter,Sega System 1,,no,no,1984,Sega,Maze - Driving,,15kHz,horizontal,,,2 (alternating),8-way,,2
spcenctr,Space Encounters,World,,no,,Midway 8080,,no,no,1980,Midway,Shooter - Gallery,,15kHz,horizontal,,,1,,positional,1
spcrocks,"Space Rocks (ES, Asteroids) [bl]",Spain,"Asteroids, Spanish",yes,Asteroids,Atari 6502,,no,yes,1981,Atari,Shooter - Field,,31kHz,horizontal,,,1,2-way horizontal,,3
spdcoin,Speed Coin,World,,no,,Konami Scramble based,,no,no,1984,Stern,Puzzle - Misc.,,15kHz,vertical (cw),yes,,1,2-way horizontal,,0
spelunk2,Spelunker II - 23 no Kagi (JP),Japan,,no,Spelunker 2,Irem M62,Spelunker,no,no,1986,Irem,"Platform - Run, Jump &amp; Scrolling",,15kHz,horizontal,,,2 (alternating),8-way,,2
spelunkr,Spelunker,World,,no,Spelunker,Irem M62,Spelunker,no,no,1985,Irem,"Platform - Run, Jump &amp; Scrolling",,15kHz,horizontal,,,2 (alternating),8-way,,2
spelunkrj,Spelunker (JP),Japan,,yes,Spelunker,Irem M62,Spelunker,no,no,1985,Irem - Broderbund,"Platform - Run, Jump &amp; Scrolling",,15kHz,horizontal,,,2 (alternating),8-way,,2
spf2t,"Super Puzzle Fighter II Turbo (EU, 960529)",Europe,960529,no,,Capcom CPS-2,Street Fighter,no,no,1996,Capcom,Puzzle - Drop,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,2
spf2ta,"Super Puzzle Fighter II Turbo (AS, 960529)",Asia,960529,yes,Super Puzzle Fighter II Turbo,Capcom CPS-2,Street Fighter,no,no,1996,Capcom,Puzzle - Drop,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,2
spf2td,"Super Puzzle Fighter II Turbo (US, Phoenix Edition)",USA,Phoenix Edition,yes,Super Puzzle Fighter II Turbo,Capcom CPS-2,Street Fighter,no,no,1996,Capcom,Puzzle - Drop,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,2
spf2th,"Super Puzzle Fighter II Turbo (HS, 960531)",Hispanic,960531,yes,Super Puzzle Fighter II Turbo,Capcom CPS-2,Street Fighter,no,no,1996,Capcom,Puzzle - Drop,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,2
spf2tu,"Super Puzzle Fighter II Turbo (US, 960620)",USA,960620,yes,Super Puzzle Fighter II Turbo,Capcom CPS-2,Street Fighter,no,no,1996,Capcom,Puzzle - Drop,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,2
spf2xj,"Super Puzzle Fighter II X (JP, 960531)",Japan,960531,yes,Super Puzzle Fighter II Turbo,Capcom CPS-2,Street Fighter,no,no,1996,Capcom,Puzzle - Drop,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,2
spf2xjd,"Super Puzzle Fighter II X (JP, Phoenix Edition)",Japan,Phoenix Edition,yes,Super Puzzle Fighter II Turbo,Capcom CPS-2,Street Fighter,no,no,1996,Capcom,Puzzle - Drop,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,2
splat,Splat!,World,,no,,Williams 1st Generation,,no,no,1982,Williams,Shooter - Field,,15kHz,horizontal,,,2 (alternating),8-way,twin stick,4
sprglbpg,"Super Glob (DE, Pac-Man) [bl]",World,Pac-Man Hardware,yes,,Namco Pac-Man hardware,,no,yes,1983,Epos Corporation,Platform - Run Jump,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,2
sprglobpg,Super Glob [bl],World,,no,,Namco Pac-Man hardware,,no,yes,1984,,Platform - Run Jump,,15kHz,vertical (cw),no,,2 (alternating),4-way,,2
sprint1,Sprint 1,World,,no,,Atari 6502,Sprint,no,no,1978,Atari,Driving - Race Track,,15kHz,horizontal,,,1,2-way horizontal,,3
sprint2,Sprint 2,World,,no,,Atari 6502,Sprint,no,no,1976,Atari,Driving - Race Track,,15kHz,horizontal,,,2 (simultaneous),2-way horizontal,,3
sprint2a,Sprint 2 (Set 2),World,Set 2,yes,Sprint 2,Atari 6502,Sprint,no,no,1976,Atari,Driving - Race Track,,15kHz,horizontal,,,2 (simultaneous),2-way horizontal,,3
spyhunt,Spy Hunter,World,,no,,Midway MCR3,,no,no,1983,Bally,Shooter - Driving Vertical,,15kHz,vertical (cw),no,,1,,paddle - pedal,1
spyhuntp,Spy Hunter (Playtronic),World,Playtronic,yes,Spy Hunter,Midway MCR3,,no,no,1983,Bally - Midway - Playtronic,Shooter - Driving Vertical,,15kHz,vertical (cw),no,,1,8-way,,5
squaitsa,Squash (Itisa),World,Itisa,no,,Taito Licensed ,,no,no,1984,Itisa,Sports - Tennis,,15kHz,horizontal,,,2 (simultaneous),4-way,,1
srumbler,The Speed Rumbler (Set 1),World,Set 1,no,The Speed Rumber,Capcom CPS-0,,no,no,1986,Capcom,Shooter - Driving Vertical,,15kHz,vertical (cw),,,2 (simultaneous),8-way,,2
srumbler2,The Speed Rumbler (Set 2),World,Set 2,yes,The Speed Rumber,Capcom CPS-0,,no,no,1986,Capcom,Shooter - Driving Vertical,,15kHz,vertical (cw),,,2 (simultaneous),8-way,,2
srumbler3,The Speed Rumbler (Set 3),World,Set 3,yes,The Speed Rumber,Capcom CPS-0,,no,no,1986,Capcom,Shooter - Driving Vertical,,15kHz,vertical (cw),,,2 (simultaneous),8-way,,2
ssf2,"Super Street Fighter II- The New Challengers (W, 931005)",World,931005,no,,Capcom CPS-2,Street Fighter,no,no,1993,Capcom,Fighter - Versus,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,6
ssf2a,"Super Street Fighter II- The New Challengers (AS, 931005)",Asia,931005,yes,Super Street Fighter II- The New Challengers,Capcom CPS-2,Street Fighter,no,no,1993,Capcom,Fighter - Versus,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,6
ssf2ar1,"Super Street Fighter II- The New Challengers (AS, 930914)",Asia,930914,yes,Super Street Fighter II- The New Challengers,Capcom CPS-2,Street Fighter,no,no,1993,Capcom,Fighter - Versus,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,6
ssf2h,"Super Street Fighter II- The New Challengers (HS, 930911)",Hispanic,930911,yes,Super Street Fighter II- The New Challengers,Capcom CPS-2,Street Fighter,no,no,1993,Capcom,Fighter - Versus,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,6
ssf2j,"Super Street Fighter II- The New Challengers (JP, 931005)",Japan,931005,yes,Super Street Fighter II- The New Challengers,Capcom CPS-2,Street Fighter,no,no,1993,Capcom,Fighter - Versus,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,6
ssf2jr1,"Super Street Fighter II- The New Challengers (JP, 930911)",Japan,930911,yes,Super Street Fighter II- The New Challengers,Capcom CPS-2,Street Fighter,no,no,1993,Capcom,Fighter - Versus,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,6
ssf2jr2,"Super Street Fighter II- The New Challengers (JP, 930910)",Japan,930910,yes,Super Street Fighter II- The New Challengers,Capcom CPS-2,Street Fighter,no,no,1993,Capcom,Fighter - Versus,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,6
ssf2r1,"Super Street Fighter II- The New Challengers (W, 930911)",World,930911,yes,Super Street Fighter II- The New Challengers,Capcom CPS-2,Street Fighter,no,no,1993,Capcom,Fighter - Versus,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,6
ssf2t,"Super Street Fighter II Turbo (W, 940223)",World,940223,no,,Capcom CPS-2,Street Fighter,no,no,1994,Capcom,Fighter - Versus,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,6
ssf2t_3,"Super Street Fighter II Turbo (AS, 940223, Training Edition) [hb]",Asia,"940223, Training Edition",yes,Super Street Fighter II Turbo,Capcom CPS-2,Street Fighter,yes,no,1994,Capcom,Fighter - Versus,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,6
ssf2ta,"Super Street Fighter II Turbo (AS, 940223)",Asia,940223,yes,Super Street Fighter II Turbo,Capcom CPS-2,Street Fighter,no,no,1994,Capcom,Fighter - Versus,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,6
ssf2tad,"Super Street Fighter II Turbo (AS, Phoenix Edition)",Asia,Phoenix Edition,yes,Super Street Fighter II Turbo,Capcom CPS-2,Street Fighter,no,yes,1994,Capcom,Fighter - Versus,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,6
ssf2tb,"Super Street Fighter II- The Tournament Battle (W, 931119)",World,931119,no,,Capcom CPS-2,Street Fighter,no,no,1993,Capcom,Fighter - Versus,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,6
ssf2tba,"Super Street Fighter II- The Tournament Battle (AS, 931005)",Asia,931005,yes,Super Street Fighter II- The Tournament Battle,Capcom CPS-2,Street Fighter,no,no,1993,Capcom,Fighter - Versus,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,6
ssf2tbd,"Super Street Fighter II- The Tournament Battle (W, Phoenix Edition)",World,Phoenix Edition,yes,,Capcom CPS-2,Street Fighter,no,yes,1993,Capcom,Fighter - Versus,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,6
ssf2tbh,"Super Street Fighter II- The Tournament Battle (HS, 931005)",Hispanic,931005,yes,Super Street Fighter II- The Tournament Battle,Capcom CPS-2,Street Fighter,no,no,1993,Capcom,Fighter - Versus,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,6
ssf2tbj,"Super Street Fighter II- The Tournament Battle (JP, 931005)",Japan,931005,yes,Super Street Fighter II- The Tournament Battle,Capcom CPS-2,Street Fighter,no,no,1993,Capcom,Fighter - Versus,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,6
ssf2tbj1,"Super Street Fighter II- The Tournament Battle (JP, 930911)",Japan,930911,yes,Super Street Fighter II- The Tournament Battle,Capcom CPS-2,Street Fighter,no,no,1993,Capcom,Fighter - Versus,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,6
ssf2tbr1,"Super Street Fighter II- The Tournament Battle (W, 930911)",World,930911,yes,Super Street Fighter II- The Tournament Battle,Capcom CPS-2,Street Fighter,no,no,1993,Capcom,Fighter - Versus,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,6
ssf2tbu,"Super Street Fighter II- The Tournament Battle (US, 930911)",USA,930911,yes,Super Street Fighter II- The Tournament Battle,Capcom CPS-2,Street Fighter,no,no,1993,Capcom,Fighter - Versus,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,6
ssf2th,"Super Street Fighter II Turbo (HS, 940223)",Hispanic,940223,yes,Super Street Fighter II Turbo,Capcom CPS-2,Street Fighter,no,no,1994,Capcom,Fighter - Versus,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,6
ssf2tnl,"Super Street Fighter II Turbo (W, New Legacy v0.4)",World,New Legacy v0.4,yes,Super Street Fighter II Turbo,Capcom CPS-2,Street Fighter,no,no,2020,Capcom,Fighter - Versus,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,6
ssf2tu,"Super Street Fighter II Turbo (US, 940323)",USA,940323,yes,Super Street Fighter II Turbo,Capcom CPS-2,Street Fighter,no,no,1994,Capcom,Fighter - Versus,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,6
ssf2tur1,"Super Street Fighter II Turbo (US, 940223)",USA,940223,yes,Super Street Fighter II Turbo,Capcom CPS-2,Street Fighter,no,no,1994,Capcom,Fighter - Versus,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,6
ssf2u,"Super Street Fighter II- The New Challengers (US, 930911)",USA,930911,yes,Super Street Fighter II- The New Challengers,Capcom CPS-2,Street Fighter,no,no,1993,Capcom,Fighter - Versus,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,6
ssf2ud,"Super Street Fighter II- The New Challengers (US, Phoenix Edition)",USA,930911,yes,Super Street Fighter II- The New Challengers,Capcom CPS-2,Street Fighter,no,yes,1993,Capcom,Fighter - Versus,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,6
ssf2xj,"Super Street Fighter II X- Grand Master Challenge (JP, 940311)",Japan,940311,no,,Capcom CPS-2,Street Fighter,no,no,1994,Capcom,Fighter - Versus,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,6
ssf2xjr1,"Super Street Fighter II X- Grand Master Challenge (JP, 940223)",Japan,940223,yes,Super Street Fighter II X- Grand Master Challenge,Capcom CPS-2,Street Fighter,no,no,1994,Capcom,Fighter - Versus,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,6
ssf2xjr1d,"Super Street Fighter II X- Grand Master Challenge (JP, Phoenix Edition)",Japan,Phoenix Edition,yes,Super Street Fighter II X- Grand Master Challenge,Capcom CPS-2,Street Fighter,no,yes,1994,Capcom,Fighter - Versus,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,6
ssf2xjr1r,"Super Street Fighter II X- Grand Master Challenge (JP, 940223, Rental)",Japan,940223,yes,Super Street Fighter II X- Grand Master Challenge,Capcom CPS-2,Street Fighter,no,no,1994,Capcom,Fighter - Versus,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,6
sstriker,Sorcer Striker,World,,no,Sorcer Striker,Toaplan 2,,no,no,1993,Raizing,Shooter - Flying Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
sstrikerk,Sorcer Striker (KR),Korea,,yes,Sorcer Striker,Toaplan 2,,no,no,1993,Raizing,Shooter - Flying Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
stapper,Tapper (Simpsons),World,Simpsons,yes,Tapper,Midway MCR3,,no,no,1983,Bally - Midway,Platform - Run Jump,,15kHz,horizontal,,,2 (alternating),4-way,,1
stapper1,"Tapper (Simpsons, v81)",World,"Simpsons, v81",yes,Tapper,Midway MCR3,,no,no,1983,Bally - Midway,Platform - Run Jump,,15kHz,horizontal,,,2 (alternating),4-way,,1
starfgh2,Starfighter II [hb],World,,yes,Pisces,Namco Galaxian based,,yes,no,1982,,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
starfght,Star Fighter,World,,yes,Galaxian,Namco Galaxian based,,no,no,1979,Jeutel,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
stargate,Stargate,World,,no,,Williams 1st Generation,,no,no,1981,Williams - Vid Kidz,Shooter - Flying,,15kHz,horizontal,,,1,2-way horizontal,,4
stargrds,Star Guards,World,,no,,Midway MCR3,,no,no,1987,Bally - Midway,Shooter - Field,,15kHz,horizontal,,,3 (simultaneous),8-way,twin stick,4
starjack,Star Jacker (Sega),World,Sega,no,,Sega System 1,,no,no,1983,Sega,Shooter - Flying Vertical,,15kHz,vertical (ccw),no,,2 (alternating),8-way,,2
starjacks,Star Jacker (Alt),World,Alt,yes,Star Jacker,Sega System 1,,no,no,1983,Sega,Shooter - Flying Vertical,,15kHz,vertical (ccw),no,,2 (alternating),8-way,,2
starslayer,Starslayer (Asteroids) [hb],World,Asteroids,yes,Asteroids,Atari Vector,,yes,no,1979,Atari,Shooter - Field,,31kHz,horizontal,,,1,2-way horizontal,,3
stratgys,Strategy X (Stern),World,Stern,yes,Strategy X,Konami Scramble based,,no,no,1981,Konami - Stern,Shooter - Driving Vertical,,15kHz,horizontal,,,2 (alternating),8-way,,3
stratgyx,Strategy X,World,,no,,Konami Scramble based,,no,no,1981,Konami,Shooter - Driving Vertical,,15kHz,horizontal,,,2 (alternating),8-way,,3
streetsm,"Street Smart (US, version 2)",USA,version 2,no,Street Smart,SNK 68000,Street Smart,no,no,1989,SNK,Fighter - Versus Co-op,,15kHz,horizontal,,,2 (simultaneous),8-way,,3
streetsm1,"Street Smart (US, version 1)",USA,version 1,yes,Street Smart,SNK 68000,Street Smart,no,no,1989,SNK,Fighter - Versus Co-op,,15kHz,horizontal,,,2 (simultaneous),8-way,,3
streetsmj,"Street Smart (JP, version 1)",Japan,version 1,yes,Street Smart,SNK 68000,Street Smart,no,no,1989,SNK,Fighter - Versus Co-op,,15kHz,horizontal,,,2 (simultaneous),8-way,,3
streetsmw,"Street Smart (W, version 1)",World,version 1,yes,Street Smart,SNK 68000,Street Smart,no,no,1989,SNK,Fighter - Versus Co-op,,15kHz,horizontal,,,2 (simultaneous),8-way,,3
strider,"Strider (US, B-Board, 89624B-2)",USA,"B-Board, 89624B-2",no,,Capcom CPS-1,Strider,no,no,1989,Capcom,Platform - Fighter Scrolling,,15kHz,horizontal,n-a,,2 (alternating),8-way,,3
striderj,Strider Hiryu (JP),Japan,,yes,Strider,Capcom CPS-1,Strider,no,no,1989,Capcom,Platform - Fighter Scrolling,,15kHz,horizontal,n-a,,2 (alternating),8-way,,3
striderjr,"Strider Hiryu (JP, Resale)",Japan,Resale,yes,Strider,Capcom CPS-1,Strider,no,no,1989,Capcom,Platform - Fighter Scrolling,,15kHz,horizontal,n-a,,2 (alternating),8-way,,3
striderua,"Strider (US, B-Board, 89624B-3)",USA,"B-Board, 89624B-3",yes,Strider,Capcom CPS-1,Strider,no,no,1989,Capcom,Platform - Fighter Scrolling,,15kHz,horizontal,n-a,,2 (alternating),8-way,,3
