setname,name,region,version,alternative,parent_title,platform,series,homebrew,bootleg,year,manufacturer,category,linebreak1,resolution,rotation,flip,linebreak2,players,move_inputs,special_controls,num_buttons
pang3r1,"Pang! 3 (EU, 950511)",Europe,950511,yes,Pang! 3,Capcom CPS-1,Pang!,no,no,1995,Capcom,Ball and Paddle,,15kHz,horizontal,n-a,,2 (simultaneous),4-way,,1
panic,Space Panic,,,no,,Universal Cosmic hardware,,no,no,1981,Universal,Platform,,15kHz,vertical (cw),,,2 (alternating),4-way,,2
passsht,"Passing Shot (W, 2 Players)",World,"2 Players, FD1094 317-0080",no,Passing Shot,Sega System 16,,no,no,1988,Sega,Sports,,15kHz,vertical (ccw),no,,2 (simultaneous),8-way,,4
passsht16a,"Passing Shot (JP, 4 Players) 317-0071",Japan,"4 Players, FD1094 317-0071",yes,Passing Shot,Sega System 16,,no,no,1988,Sega,Sports,,15kHz,vertical (ccw),no,,4 (simultaneous),8-way,,4
passshta,"Passing Shot (W, 4 Players) 317-0074",World,"4 Players, FD1094 317-0074",yes,Passing Shot,Sega System 16,,no,no,1988,Sega,Sports,,15kHz,vertical (ccw),no,,4 (simultaneous),8-way,,4
passshtj,"Passing Shot (JP, 4 Players) 317-0070",Japan,"4 Players, FD1094 317-0070",yes,Passing Shot,Sega System 16,,no,no,1988,Sega,Sports,,15kHz,vertical (ccw),no,,4 (simultaneous),8-way,,4
pcrunchy,Pac-Man (Crunchy) [hb],,Crunchy,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Namco - Midway,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
pengman,Pengo Man [hb],,,yes,Pac-Man,Namco Pac-Man hardware,,yes,no,1980,Scott Lawrence,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
pengo,"Pengo (Set 1, Rev C)",,"Set 1, Rev C",no,,Sega Z80,,no,no,1982,Sega,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,1
pengo2,Pengo (Set 2),,Set 2,yes,Pengo,Sega Z80,,no,no,1982,Sega,Maze,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
pengo4,Pengo (Set 4),,Set 4,yes,Pengo,Sega Z80,,no,no,1982,Sega,Maze,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
pengo5,Pengo (Set 5),,Set 5,yes,Pengo,Sega Z80,,no,no,1982,Sega,Maze,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
pestplce,Pest Place,,,no,,Donkey Kong hardware,,no,no,1983,,Puzzle - Platform,,15kHz,horizontal,,,2 (simultaneous),4-way,,1
pfghtj,"Pocket Fighter (JP, 970904)",Japan,970904,yes,Pocket Fighter,Capcom CPS-2,Street Fighter,no,no,1997,Capcom,Fighting,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,3
pgear,"Powered Gear- Strategic Variant Armor Equipment (JP, 980124)",Japan,980124,yes,Armored Warriors,Capcom CPS-2,,no,no,1994,Capcom,Beat 'em Up,,15kHz,horizontal,n-a,,3 (simultaneous),8-way,n-a,3
pgearr1,"Powered Gear- Strategic Variant Armor Equipment (JP, 940916)",Japan,940916,yes,Armored Warriors,Capcom CPS-2,,no,no,1994,Capcom,Beat 'em Up,,15kHz,horizontal,n-a,,3 (simultaneous),8-way,n-a,3
phoenix,"Phoenix (Amstar, Set 1)",,"Amstar, Set 1",no,,Taito Unique,,no,no,1980,Amstar,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,2
phoenix2,"Phoenix (Amstar, Set 2)",,"Amstar, Set 2",yes,Phoenix,Taito Unique,,no,no,1980,Amstar,Shooter - Gallery,,15kHz,vertical (cw),no,,2 (alternating),2-way horizontal,,2
phoenix3,Phoenix (T.P.N.) [bl],,T.P.N.,yes,Phoenix,Taito Unique,,no,yes,1980,Amstar,Shooter - Gallery,,15kHz,vertical (cw),no,,2 (alternating),2-way horizontal,,2
phoenixa,"Phoenix (Centuri, Set 1)",,"Centuri, Set 1",yes,Phoenix,Taito Unique,,no,no,1980,Amstar,Shooter - Gallery,,15kHz,vertical (cw),no,,2 (alternating),2-way horizontal,,2
phoenixass,"Phoenix (Assa, Spanish) [bl]",Spain,"Assa, Spanish",yes,Phoenix,Taito Unique,,no,yes,1981,Amstar,Shooter - Gallery,,15kHz,vertical (cw),no,,2 (alternating),2-way horizontal,,2
phoenixb,"Phoenix (Centuri, Set 2)",,"Centuri, Set 2",yes,Phoenix,Taito Unique,,no,no,1980,Amstar,Shooter - Gallery,,15kHz,vertical (cw),no,,2 (alternating),2-way horizontal,,2
phoenixc,"Phoenix (Irecsa - G.G.I Corp, Set 1)",,"Irecsa - G.G.I Corp, Set 1",yes,Phoenix,Taito Unique,,no,no,1981,Amstar,Shooter - Gallery,,15kHz,vertical (cw),no,,2 (alternating),2-way horizontal,,2
phoenixc2,"Phoenix (Irecsa - G.G.I Corp, Set 2)",,"Irecsa - G.G.I Corp, Set 2",yes,Phoenix,Taito Unique,,no,no,1981,Amstar,Shooter - Gallery,,15kHz,vertical (cw),no,,2 (alternating),2-way horizontal,,2
phoenixc3,"Phoenix (Irecsa - G.G.I Corp, Set 3)",,"Irecsa - G.G.I Corp, Set 3",yes,Phoenix,Taito Unique,,no,no,1981,Amstar,Shooter - Gallery,,15kHz,vertical (cw),no,,2 (alternating),2-way horizontal,,2
phoenixc4,"Phoenix (Irecsa - G.G.I Corp, Set 4)",,"Irecsa - G.G.I Corp, Set 4",yes,Phoenix,Taito Unique,,no,no,1981,Amstar,Shooter - Gallery,,15kHz,vertical (cw),no,,2 (alternating),2-way horizontal,,2
phoenixdal,Phoenix (D and L) [bl],,D and L,yes,Phoenix,Taito Unique,,no,yes,1980,Amstar,Shooter - Gallery,,15kHz,vertical (cw),no,,2 (alternating),2-way horizontal,,2
phoenixg,Phoenix (Greek) [hb],Greece,Greek,yes,Phoenix,Taito Unique,,yes,no,1980,Amstar,Shooter - Gallery,,15kHz,vertical (cw),no,,2 (alternating),2-way horizontal,,2
phoenixgu,Phoenix (G. Universal Video) [bl],,G. Universal Video,yes,Phoenix,Taito Unique,,no,yes,1981,Amstar,Shooter - Gallery,,15kHz,vertical (cw),no,,2 (alternating),2-way horizontal,,2
phoenixha,Phoenix (Hellomat Automaten) [bl],,Hellomat Automaten,yes,Phoenix,Taito Unique,,no,yes,1981,Amstar,Shooter - Gallery,,15kHz,vertical (cw),no,,2 (alternating),2-way horizontal,,2
phoenixj,"Phoenix (JP, Taito)",Japan,Taito,yes,Phoenix,Taito Unique,,no,no,1980,Amstar,Shooter - Gallery,,15kHz,vertical (cw),no,,2 (alternating),2-way horizontal,,2
phoenixr,PhoenixR (GDR) [hb],,GDR,yes,Phoenix,Taito Unique,,yes,no,1980,CYBERYOGI =CO= Windler,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
phoenixs,"Phoenix (Sonic, Spanish) [bl]",,"Sonic, Spanish",yes,Phoenix,Taito Unique,,no,yes,1981,Amstar,Shooter - Gallery,,15kHz,vertical (cw),no,,2 (alternating),2-way horizontal,,2
phoenixt,Phoenix,,,yes,Phoenix,Taito Unique,,no,no,1980,Amstar,Shooter - Gallery,,15kHz,vertical (cw),no,,2 (alternating),2-way horizontal,,2
pickin,Pickin',,,no,,Taito Licensed,,no,no,1983,Valadon Automation,Maze,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
pickinpi,Pickin' (Color Hack) [hb],,Color Hack,yes,Pickin',Taito Licensed,,yes,no,1983,Pi,Platform - Climb,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
pingpong,Konami's Ping-Pong,World,,no,,Konami Z80,,no,no,1985,Konami,,,15kHz,horizontal,,,2 (simultaneous),2,,
pisces,Pisces,,,no,,Namco Galaxian based,,no,no,1982,Subelectro,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
piscesb,Pisces [bl],,,yes,Pisces,Namco Galaxian based,,no,yes,1982,,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
pitfall2,Pitfall II,,,no,,Sega System 1,Pitfall,no,no,1985,Sega,Platform,,15kHz,horizontal,,,2 (alternating),8-way,,2
pitfall2a,Pitfall II - The Lost Canvas (Japan) [315-5093],Japan,315-5093,yes,Pitfall II,Sega System 1,Pitfall,no,no,1985,Sega,Platform,,15kHz,horizontal,,,2 (alternating),8-way,,2
pitfall2u,"Pitfall II (Unencrypted, Cheat) [hb]",,"Unencrypted, Cheat",yes,Pitfall II,Sega System 1,Pitfall,yes,no,1985,Sega,Platform,,15kHz,horizontal,,,2 (alternating),8-way,,2
pkunwar,Penguin-Kun Wars (US),USA,,no,,UPL Unique,,no,no,1985,UPL,Sports,,15kHz,horizontal,n-a,,2 (alternating),2-way horizontal,,1
pkunwarj,Penguin-Kun Wars (JP),Japan,,no,,UPL Unique,,no,no,1985,UPL,Sports,,15kHz,horizontal,,,2 (alternating),2-way horizontal,,1
playball,Playball (Prototype),,Prototype,no,,Williams 1st Generation,,no,no,1983,Williams,Ball and Paddle,,15kHz,vertical (ccw),no,,1,2-way horizontal,,0
pleiadbl,Pleiades (Set 1) [bl],,Set 1,yes,Pleiades,Taito Unique,,no,yes,1981,Tehkan,Shooter - Gallery,,15kHz,vertical (cw),no,,2 (alternating),2-way horizontal,,1
pleiadce,Pleiades (Centuri),,,yes,Pleiades,Taito Unique,,no,no,1981,Centuri,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
pleiads,Pleiades (Tehkan),,,no,,Taito Unique,,no,no,1981,Tehkan,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
pleiadsb2,Pleiades (Set 2) [bl],,Set 2,yes,Pleiades,Taito Unique,,no,yes,1981,Tehkan,Shooter - Gallery,,15kHz,vertical (cw),no,,2 (alternating),2-way horizontal,,1
pleiadsi,Pleiades (Irecsa),,Irecsa,yes,Pleiades,Taito Unique,,no,no,1981,Tehkan - Irecsa,Shooter - Gallery,,15kHz,vertical (cw),no,,2 (alternating),2-way horizontal,,1
pleiadsn,Pleiades (Niemer S.A.),,Niemer S.A.,yes,Pleiades,Taito Unique,,no,no,1981,Tehkan - Niemer SA,Shooter - Gallery,,15kHz,vertical (cw),no,,2 (alternating),2-way horizontal,,1
pleiadss,Pleiades (Spanish) [bl],Spain,Spanish,yes,Pleiades,Taito Unique,,no,yes,1981,Tehkan,Shooter - Gallery,,15kHz,vertical (cw),no,,2 (alternating),2-way horizontal,,1
pm1000,Pac-Man 1000 [hb],,,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Blue Justice,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
pm2000,Pac-Man 2000 [hb],,,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Blue Justice,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
pm3000,Pac-Man 3000 [hb],,,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Blue Justice,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
pm4000p,Pac-Man 4000 Plus [hb],,,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Blue Justice,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
pm5000p,Pac-Man 5000 Plus [hb],,,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Blue Justice,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
pm6000,Pac-Man 6000 [hb],,,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Blue Justice,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
pm7000,Pac-Man 7000 [hb],,,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Blue Justice,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
pm7000p,Pac-Man 7000 Plus [hb],,,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Blue Justice,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
pmad,Pac-Man After Dark [hb],,,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Namco - Midway,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
pmad00,Pac-Man After Dark 2000 [hb],,,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Namco - Midway,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
pmada,Pac-Man After Dark (Alternate) [hb],,Alternate,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Namco - Midway,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
pmba2000,Pac-Man Babies 2000 [hb],,,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Blue Justice,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
pmba3000,Pac-Man Babies 3000 [hb],,,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Blue Justice,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
pmba4000,Pac-Man Babies 4000 [hb],,,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Blue Justice,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
pmba6000,Pac-Man Babies 6000 [hb],,,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Blue Justice,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
pmba8000,Pac-Man Babies 8000 [hb],,,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Blue Justice,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
pmbamaz,Pac-Man Babies Maze [hb],,,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Blue Justice,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
pmbaplus,Pac-Man Babies Plus [hb],,,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Blue Justice,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
pmbluep,Pac-Man Blue Plus [hb],,,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Blue Justice,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
pmdeluxe,Pac-Man Deluxe [hb],,,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Blue Justice,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
pmextra,Pac-Man Extra [hb],,,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Blue Justice,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
pmextrap,Pac-Man Extra Plus [hb],,,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Blue Justice,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
pmfever,Pac-Man Fever [hb],,,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Blue Justice,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
pmgrenp,Pac-Man Green Plus [hb],,,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Blue Justice,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
pnickj,"Pnickies (JP, 940608)",Japan,940608,no,,Capcom CPS-1,,no,no,1994,Capcom,Puzzle,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,3
pokonyan,"Pokonyan! Balloon (JP, 940322)",Japan,940322,no,,Capcom CPS-1,,no,no,1994,Capcom,Shooter - Vertical,,15kHz,horizontal,n-a,,1,8-way,,3
polyplay,Poly Play,,,no,,Poly Play hardware,,no,no,1985,VEB Polytechnik,Mixed,,15kHz,horizontal,,,1,8-way,,1
polyplay2,Poly Play 2,,,no,,Poly Play hardware,,no,no,1985,VEB Polytechnik,Mixed,,15kHz,horizontal,,,1,8-way,,1
polyplay2c,Poly Play 2c,,,no,,Poly Play hardware,,no,no,1985,VEB Polytechnik,Mixed,,15kHz,horizontal,,,1,8-way,,1
pompingw,Pomping World (Japan),Japan,,yes,Pang,Capcom Mitchell,Pang!,no,no,1989,Mitchell,Puzzle - Platform,,15kHz,horizontal,,,2 (simultaneous),4-way,,2
pong,Pong (Rev E),,Rev E,no,,Atari Discrete hardware,,no,no,1972,Atari,Ball and Paddle,,15kHz,horizontal,,,2 (simultaneous),,positional,0
ponpoko,Ponpoko,,,no,,Namco Pac-Man hardware,,no,no,1982,Sigma,Platform - Climb,,15kHz,horizontal,,,2 (alternating),4-way,,1
ponpokov,Ponpoko (Venture Line),,Venture Line,yes,Ponpoko,Namco Pac-Man hardware,,no,no,1982,Sigma - Venture Line,Platform - Climb,,15kHz,horizontal,,,2 (alternating),4-way,,1
pootan,Pootan [bl],,,yes,Pooyan,Konami Z80,,no,yes,1982,Konami,Shooter - Gallery,,15kHz,vertical (cw),no,,2 (alternating),2-way vertical,,1
pooyan,Pooyan,,,no,Pooyan,Konami Z80,,no,no,1982,Konami,Shooter - Gallery,,15kHz,vertical (cw),no,,2 (alternating),2-way vertical,,1
pooyandiag,Pooyan (Tester) [hb],,Tester,yes,Pooyan,Konami Z80,,yes,no,1982,Konami,Shooter - Gallery,,15kHz,vertical (cw),no,,2 (alternating),2-way vertical,,1
pooyans,Pooyan (Stern),,Stern,yes,Pooyan,Konami Z80,,no,no,1982,Konami,Shooter - Gallery,,15kHz,vertical (cw),no,,2 (alternating),2-way vertical,,1
popeye,Popeye (Rev D),,Rev D,no,,Nintendo Arcade,,no,no,1982,Nintendo,Platform - Climb,,15kHz,horizontal,,,2 (alternating),4-way,,1
pow,P.O.W. - Prisoners of War (US Version 1),USA,,no,P.O.W. Prisoners of War,SNK 68000,P.O.W. Prisoners of War,no,no,1988,SNK,Fighter,,15kHz,horizontal,,,2 (simultaneous),8-way,,3
powa,"P.O.W. - Prisoners of War (US Version 1, Mask ROM Sprites)",USA,,yes,P.O.W. Prisoners of War,SNK 68000,P.O.W. Prisoners of War,no,no,1988,SNK,Fighter,,15kHz,horizontal,,,2 (simultaneous),8-way,,3
powerdrv,Power Drive,,,no,,Midway MCR3,,no,no,1986,Bally - Midway,Racing,,15kHz,horizontal,,,3 (simultaneous),4-way,,1
powj,Datsugoku - Prisoners of War (Japan),Japan,,yes,P.O.W. Prisoners of War,SNK 68000,P.O.W. Prisoners of War,no,no,1988,SNK,Fighter,,15kHz,horizontal,,,2 (simultaneous),8-way,,3
pplusad,Pacman Plus After Dark [hb],,,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Bally - Midway,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
prehisle,Prehistoric Isle in 1930 (World),World,,no,Prehistoric Isle,SNK Unique,Prehistoric Isle,no,no,1989,SNK,Shooter - Horizontal,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
prehislek,Wonsido 1930's (Korea),Korea,,yes,Prehistoric Isle,SNK Unique,Prehistoric Isle,no,no,1989,SNK,Shooter - Horizontal,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
prehisleu,Prehistoric Isle in 1930 (US),USA,,yes,Prehistoric Isle,SNK Unique,Prehistoric Isle,no,no,1989,SNK,Shooter - Horizontal,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
progear,"Progear (US, 010117)",USA,010117,no,,Capcom CPS-2,,no,no,2001,Cave - Capcom,Shooter - Horizontal,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,3
progear_1,"Progear Red Label- Halfway to Hell (JP, 160117)",Japan,160117,yes,Progear,Capcom CPS-2,,no,no,2001,Cave - Capcom,Shooter - Horizontal,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,3
progear_2,"Progear (US, 010117, Second Loop) [hb]",USA,"010117, Second Loop",yes,Progear,Capcom CPS-2,,yes,no,2001,Cave - Capcom,Shooter - Horizontal,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,3
progear_3,"Progear no Arashi (JP, 010117, Second Loop) [hb]",Japan,"010117, Second Loop",yes,Progear,Capcom CPS-2,,yes,no,2001,Cave - Capcom,Shooter - Horizontal,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,3
progeara,"Progear (AS, 010117)",Asia,010117,yes,Progear,Capcom CPS-2,,no,no,2001,Cave - Capcom,Shooter - Horizontal,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,3
progearj,"Progear no Arashi (JP, 010117)",Japan,010117,yes,Progear,Capcom CPS-2,,no,no,2001,Cave - Capcom,Shooter - Horizontal,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,3
progearjbl,"Progear no Arashi (JP, decrypted) [bl]",Japan,decrypted,yes,Progear,Capcom CPS-2,,no,yes,2001,Cave - Capcom,Shooter - Horizontal,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,3
progearjd,"Progear no Arashi (JP, Phoenix Edition)",Japan,Phoenix Edition,yes,Progear,Capcom CPS-2,,no,no,2001,Cave - Capcom,Shooter - Horizontal,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,3
progearud,"Progear (US, Phoenix Edition)",USA,Phoenix Edition,yes,,Capcom CPS-2,,no,no,2001,Cave - Capcom,Shooter - Horizontal,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,3
psychic5,Psychic 5 (World),World,,no,Psychic 5,Jaleco Unique,,no,no,1987,Jaleco,Action - Maze Vertical,,15kHz,vertical (ccw),,,1,8-way,,2
psychic5j,Psychic 5 (Japan),Japan,,yes,Psychic 5,Jaleco Unique,,no,no,1987,Jaleco,Action - Maze Vertical,,15kHz,vertical (ccw),,,1,8-way,,2
puck255,Puck Man (255 Maze Fix) [hb],,255 Maze Fix,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Namco,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
puckman,"Puck Man (JP, Set 1)",Japan,Set 1,no,,Namco Pac-Man hardware,Pac-Man,no,no,1980,Namco,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
puckmano,Puck Man Opposite [hb],,,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Namco,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
puckmod,"Puck Man (JP, Set 2)",Japan,Set 2,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,no,no,1980,Namco,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
puckmot1,Puckmotik (Alt.) [hb],,Alt.,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Hebus,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
puckmoti,Puckmotik [hb],,,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Hebus,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
punisher,"The Punisher (W, 930422)",World,930422,no,,Capcom CPS-1.5,,no,no,1993,Capcom,Beat 'em Up,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,2
punisherbz,"Biaofeng Zhanjing (The Punisher, CPS1, Chinese) [bl]",,"The Punisher, CPS1, Chinese",yes,The Punisher,Capcom CPS-1,,no,yes,1993,Capcom,Beat 'em Up,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,2
punisherh,"The Punisher (HS, 930422)",Hispanic,930422,yes,The Punisher,Capcom CPS-1.5,,no,no,1993,Capcom,Beat 'em Up,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,2
punisherj,"The Punisher (JP, 930422)",Japan,930422,yes,The Punisher,Capcom CPS-1.5,,no,no,1993,Capcom,Beat 'em Up,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,2
punisheru,"The Punisher (US, 930422)",USA,930422,yes,The Punisher,Capcom CPS-1.5,,no,no,1993,Capcom,Beat 'em Up,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,2
pzloop2,"Puzz Loop 2 (EU, 010302)",Europe,010302,no,,Capcom CPS-2,Puzz Loop,no,no,2001,Mitchell - Capcom,Puzzle,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,1
pzloop2j,"Puzz Loop 2 (JP, 010226)",Japan,010226,yes,Puzz Loop 2,Capcom CPS-2,Puzz Loop,no,no,2001,Mitchell - Capcom,Puzzle,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,1
pzloop2jd,"Puzz Loop 2 (JP, Phoenix Edition)",Japan,Phoenix Edition,yes,Puzz Loop 2,Capcom CPS-2,Puzz Loop,no,yes,2001,Mitchell - Capcom,Puzzle,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,1
pzloop2jr1,"Puzz Loop 2 (JP, 010205)",Japan,010205,yes,Puzz Loop 2,Capcom CPS-2,Puzz Loop,no,no,2001,Mitchell - Capcom,Puzzle,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,1
qad,"Quiz &amp; Dragons- Capcom Quiz Game (US, 920701)",USA,920701,no,,Capcom CPS-1,,no,no,1992,Capcom,Quiz,,15kHz,horizontal,n-a,,2 (simultaneous),n-a,n-a,4
qadjr,"Quiz &amp; Dragons- Capcom Quiz Game (JP, Resale, 940921)",Japan,"Resale, 940921",yes,Quiz &amp; Dragons,Capcom CPS-1,,no,no,1994,Capcom,Quiz,,15kHz,horizontal,n-a,,2 (simultaneous),n-a,n-a,4
qbert,"Q'bert (US, Set 1)",USA,Set 1,no,,Konami Unique,Q'bert,no,no,1982,Gottlieb,Platform - Climb,,15kHz,vertical (ccw),yes,,2 (alternating),4-way diagonal,,0
qbertqub,Q'bert Qubes,,,no,,Konami Unique,Q'bert,no,no,1982,Gottlieb,Platform - Climb,,15kHz,vertical (ccw),,,2 (alternating),4-way diagonal,,0
qndream,"Quiz Nanairo Dreams- Nijiirochou no Kiseki (JP, 960826)",Japan,960826,no,,Capcom CPS-2,Puzz Loop,no,no,1996,Capcom,Quiz,,15kHz,horizontal,n-a,,2 (simultaneous),4-way,n-a,4
qtono2j,"Quiz Tonosama no Yabou 2- Zenkoku-ban (JP, 950123)",Japan,950123,no,,Capcom CPS-1,,no,no,1995,Capcom,Quiz,,15kHz,horizontal,n-a,,2 (simultaneous),4-way,,1
quatret,"Quatret (W, 4 Players) Rev A",World,"Rev A, 4 Players",no,Quatret,Sega System 16,Quatret,no,no,1986,Sega,Run 'n' gun,,15kHz,horizontal,no,,4 (simultaneous),8-way,,2
quatret2,Quatret 2 (W),World,8751 317-0010,yes,Quatret,Sega System 16,Quatret,no,no,1986,Sega,Run 'n' gun,,15kHz,horizontal,no,,4 (simultaneous),8-way,,2
quatret2a,Quatret 2 (W) No Protection,World,No Protection,yes,Quatret,Sega System 16,Quatret,no,no,1986,Sega,Run 'n' gun,,15kHz,horizontal,no,,4 (simultaneous),8-way,,2
quatreta,"Quatret (W, 4 Players) 315-5194",World,"4 Players, 8751 315-5194",yes,Quatret,Sega System 16,Quatret,no,no,1986,Sega,Run 'n' gun,,15kHz,horizontal,no,,4 (simultaneous),8-way,,2
radarscp,Radar Scope,,,no,,Donkey Kong hardware,,no,no,1980,Nintendo,Shooter - Gallery,,15kHz,vertical (cw),,,2 (alternating),2-way horizontal,,1
radarscpc,Radar Scope (Rev C),,,yes,,Donkey Kong hardware,,no,no,1980,Nintendo,Shooter - Gallery,,15kHz,vertical (cw),,,2 (alternating),2-way horizontal,,1
